HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed,common_charges,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type,maintenance_cost,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms,parking_charges,pct_tax_deductibl,sale_price,sq_footage,total_taxes,walk_score,listing_price_to_nearest_1000,url
3DQYSJDTYLB1UYOHKCELCNQYNKFXEC,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:29 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:29 PST 2017,NA,NA,3BWI6RSP7G9A23GKS1FP689VVGM7ED,A2X9FBZPEUR5EO,Approved,Thu Feb 09 19:11:02 PST 2017,Thu Feb 09 19:13:12 PST 2017,Thu Feb 09 19:14:12 PST 2017,2017-02-10 03:15:11 UTC,NA,NA,130,100% (40/40),100% (40/40),100% (40/40),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-College-Point-NY-11356-196019984,2011,yes,$275 ,25,condo,NA,formal,yes,gas,"College Point NY, 11356",NA,efficiency kitchen,NA,Powell Cove Estates,2,3,1,NA,5,NA,NA,NA,957,$580 ,72,$599 ,NA
374UMBUHN5PFGJVJJB7TXW5PPCECTF,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:16 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:16 PST 2017,NA,NA,31LM9EDVOLS7G4UZM975ZL8D044JN4,A1SAMLI9AUPHEJ,Approved,Fri Feb 10 08:00:09 PST 2017,Fri Feb 10 08:02:33 PST 2017,Fri Feb 10 08:03:33 PST 2017,2017-02-10 16:04:11 UTC,NA,NA,144,100% (126/126),100% (126/126),100% (126/126),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Flushing-NY-11355-186070534,1999,no,$246 ,25,condo,NA,NA,no,gas,"Flushing NY, 11355",NA,combo,NA,Sanford Park Condom>,1,4,1,NA,3,NA,NA,NA,650,"$1,900 ",90,$349 ,NA
3J94SKDEKIPN09Q7IBK6EMHTU955DI,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:34 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:34 PST 2017,NA,NA,3QUO65DNQUOYC555ZNBWLCHT7TRUO8,A116EAQ6S8M9PL,Approved,Thu Feb 09 19:46:54 PST 2017,Thu Feb 09 19:53:18 PST 2017,Thu Feb 09 19:54:18 PST 2017,2017-02-10 03:55:11 UTC,NA,NA,384,100% (53/53),100% (53/53),100% (53/53),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Holliswood-NY-11423-148241587,1950,no,NA,29,co-op,NA,combo,no,gas,"Holliswood NY, 11423",NA,eatin,$620 ,Fairmont,1,7,1,NA,3,$38 ,NA,NA,NA,NA,79,$95 ,NA
3WRBLBQ2GR8RHMEXNVF23COZQTA0G2,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:36 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:36 PST 2017,NA,NA,37U1UTWH9VM3BLQ8OCRVJF49LOGR8T,A2X9FBZPEUR5EO,Approved,Thu Feb 09 18:41:52 PST 2017,Thu Feb 09 18:44:36 PST 2017,Thu Feb 09 18:45:36 PST 2017,2017-02-10 02:46:11 UTC,NA,NA,164,100% (40/40),100% (40/40),100% (40/40),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Jamaica-Hills-NY-11432-192872265,1970,no,NA,28,co-op,NA,combo,no,oil,"Jamaica Hills NY, 11432",NA,efficiency kitchen,$544 ,Jr3-,NA,NA,1,NA,3,NA,NA,NA,NA,NA,97,$115 ,NA
3WRKFXQBOB72A8GDLRQEGGVZHJHIYD,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:40 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:40 PST 2017,NA,NA,39GHHAVOMFRLUWKT44S90C2D9M44JN,A1SAMLI9AUPHEJ,Approved,Thu Feb 09 23:47:04 PST 2017,Thu Feb 09 23:48:50 PST 2017,Thu Feb 09 23:49:50 PST 2017,2017-02-10 07:50:11 UTC,NA,NA,106,100% (126/126),100% (126/126),100% (126/126),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Jamaica-NY-11432-172649709,1950,no,NA,27,co-op,NA,combo,no,oil,"Jamaica NY, 11432",NA,efficiency kitchen,NA,Tyler Tower,1,NA,1,NA,4,NA,NA,NA,NA,"$1,500 ",92,$160 ,NA
3Z3R5YC0P3NMJVFTADXU52QSMP6FTT,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:32 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:32 PST 2017,NA,NA,3NS0A6KXC48R6RIHHRXWXVN6IPQZGQ,A1SAMLI9AUPHEJ,Approved,Fri Feb 10 00:11:20 PST 2017,Fri Feb 10 00:13:30 PST 2017,Fri Feb 10 00:14:30 PST 2017,2017-02-10 08:15:11 UTC,NA,NA,130,100% (126/126),100% (126/126),100% (126/126),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Kew-Gardens-NY-11415-186842936,2016,no,$347 ,19,condo,NA,formal,no,gas,"Kew Gardens NY, 11415",yes,eatin,NA,"2 Bedroom ""E"" Line",2,5,2,NA,5,NA,NA,NA,988,$16 ,93,$629 ,NA
3PKVGQTFIHKF37JWBEKNU8WQ4FZRYP,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:12 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:12 PST 2017,NA,NA,3WETL7AQWT8S51M4FOJWPXR2DKK35K,A3B3W8ZOII4D0T,Approved,Thu Feb 09 12:11:04 PST 2017,Thu Feb 09 12:14:02 PST 2017,Thu Feb 09 12:15:02 PST 2017,2017-02-09 20:15:11 UTC,NA,NA,178,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Middle-Village-NY-11379-181910822,2008,no,NA,24,condo,NA,combo,no,gas,"Middle Village NY, 11379",NA,eatin,$162 ,-,1,NA,1,NA,3,NA,NA,NA,NA,$616 ,77,$389 ,NA
3HEA4ZVWVDMSWWBE352NGAT1HS755A,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:32 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:32 PST 2017,NA,NA,3LOTDFNYA7ZHYWHHVK77G6TC076FWZ,A2QSNRD55KSU15,Approved,Thu Feb 09 17:52:34 PST 2017,Thu Feb 09 17:56:06 PST 2017,Thu Feb 09 17:57:06 PST 2017,2017-02-10 01:57:11 UTC,NA,NA,212,100% (42/42),100% (42/42),100% (42/42),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Flushing-NY-11355-169427456,1987,no,$480 ,25,condo,NA,combo,no,gas,"Not AvailableFlushing NY, 11355",NA,combo,NA,Colden Luxury Condo,2,7,1,NA,4,NA,NA,NA,NA,"$3,588 ",97,$628 ,NA
3TY2U1TEB7A8AU5KH9ABIUVBHUWJJV,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:04 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:04 PST 2017,NA,NA,33TIN5LC04ACMRL47ZP3R7SH8H3Y9H,A3CA5SLHQTNDHU,Approved,Thu Feb 09 14:29:08 PST 2017,Thu Feb 09 14:30:45 PST 2017,Thu Feb 09 14:31:45 PST 2017,2017-02-09 22:32:11 UTC,NA,NA,97,100% (139/139),100% (139/139),100% (139/139),http://www.mlsli.com/homes-for-sale/One-Bay-Club-Dr-Bayside-NY-11360-196274229,1983,yes,$956 ,25,condo,NA,formal,no,gas,"One Bay Club Dr,  Bayside NY, 11360",yes,eatin,NA,2 Br Deluxe,2,NA,2,NA,5,$99 ,NA,NA,NA,"$5,100 ",82,$988 ,NA
3E9VAUV7BWEN4QXF93Y1ZI7G4BCAY1,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:37 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:37 PST 2017,NA,NA,3A0EX8ZRN8OVAK015J3ZIDN7WHGBYE,A2X9FBZPEUR5EO,Approved,Thu Feb 09 18:23:19 PST 2017,Thu Feb 09 18:25:35 PST 2017,Thu Feb 09 18:26:35 PST 2017,2017-02-10 02:27:11 UTC,NA,NA,136,100% (40/40),100% (40/40),100% (40/40),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Ridgewood-NY-11385-92169535,2010,no,$250 ,24,condo,NA,formal,no,gas,"Ridgewood NY, 11385",NA,combo,NA,Modern,3,NA,2,NA,6,NA,NA,NA,1500,$250 ,96,$850 ,NA
3OCZWXS7ZO76YLEZVSIUXZPY3I75LY,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:37 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:37 PST 2017,NA,NA,34V1S5K3GS1A37BY1GUB8G8O99496Q,A1SAMLI9AUPHEJ,Approved,Fri Feb 10 08:02:40 PST 2017,Fri Feb 10 08:04:36 PST 2017,Fri Feb 10 08:05:36 PST 2017,2017-02-10 16:06:11 UTC,NA,NA,116,100% (126/126),100% (126/126),100% (126/126),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Ridgewood-NY-11385-92101352,2010,no,$250 ,24,condo,NA,formal,no,gas,"Ridgewood NY, 11385",NA,combo,NA,Condo,3,4,2,NA,6,NA,NA,NA,1600,$250 ,96,$850 ,NA
3ZVPAMTJWN3FHGYWH8YHN8PMZJ9GRG,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:04 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:04 PST 2017,NA,NA,358010RM5ETLJT8X548X0BA5X5LXVN,A1SAMLI9AUPHEJ,Approved,Fri Feb 10 07:49:36 PST 2017,Fri Feb 10 07:51:48 PST 2017,Fri Feb 10 07:52:48 PST 2017,2017-02-10 15:53:11 UTC,NA,NA,132,100% (126/126),100% (126/126),100% (126/126),http://www.mlsli.com/homes-for-sale/Two-Bay-Club-Drive-Bayside-NY-11360-140297580,1982,no,$792 ,25,condo,NA,formal,no,gas,"Two Bay Club Drive,  Bayside NY, 11360",yes,combo,NA,2 Bedroom,2,NA,2,NA,5,NA,NA,NA,1134,"$3,785 ",82,$899 ,NA
3XQ4XW3OD9C131Q2XIDXBE0HB2O2S8,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:38 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:38 PST 2017,NA,NA,3VNL7UK1XFJP6FDN0F2WTMMDWDPFTA,A2X9FBZPEUR5EO,Approved,Thu Feb 09 18:04:43 PST 2017,Thu Feb 09 18:07:01 PST 2017,Thu Feb 09 18:08:01 PST 2017,2017-02-10 02:08:11 UTC,NA,NA,138,100% (40/40),100% (40/40),100% (40/40),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Woodhaven-NY-11421-195020489,1955,no,NA,24,co-op,NA,combo,no,gas,"Woodhaven NY, 11421",NA,efficiency kitchen,$349 ,1,3,NA,1,NA,3,NA,NA,NA,NA,NA,78,$142 ,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,no,NA,28,co-op,NA,NA,no,electric,"10 Station Sq,  Forest Hills NY, 11375",NA,efficiency kitchene,$738 ,Station Square Apar>,NA,5,1,NA,2,NA,43,NA,NA,NA,99,$185 ,http://www.mlsli.com/homes-for-sale/10-Station-Sq-Forest-Hills-NY-11375-187747422
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,yes,NA,25,co-op,NA,combo,no,gas,"10-01 162nd St,  Beechhurst NY, 11357",NA,combo,"$1,435 ",3 Bedroom Apt,3,NA,1,NA,5,$60 ,39,NA,NA,NA,49,$399 ,http://www.mlsli.com/homes-for-sale/10-01-162nd-St-Beechhurst-NY-11357-194398973
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,no,NA,28,condo,NA,formal,no,gas,"100-10 67th Rd,  Forest Hills NY, 11375",NA,efficiency kitchen,NA,00-10 67th Road Co>,4,6,1,NA,7,NA,NA,NA,1524,"$5,776 ",94,$899 ,http://www.mlsli.com/homes-for-sale/100-10-67th-Rd-Forest-Hills-NY-11375-189635859
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,no,$268 ,26,condo,NA,NA,no,oil,"100-25 Queens Blvd,  Forest Hills NY, 11375",NA,combo,NA,Apt In Building,1,NA,1,NA,3,NA,NA,NA,NA,"$2,256 ",95,$399 ,http://www.mlsli.com/homes-for-sale/100-25-Queens-Blvd-Forest-Hills-NY-11375-193045132
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,no,NA,25,co-op,NA,combo,no,gas,"10-11 162nd St,  Beechhurst NY, 11357",NA,combo,"$1,415 ",Le Havre,3,9,1,NA,5,$60 ,NA,NA,NA,NA,58,$339 ,http://www.mlsli.com/homes-for-sale/10-11-162nd-St-Beechhurst-NY-11357-190650328
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,no,$185 ,24,condo,NA,other,no,gas,"102-14 Lewis Ave,  Corona NY, 11368",NA,eatin,NA,102-14 Lewis,1,NA,1,NA,3,NA,NA,NA,550,$357 ,90,$340 ,http://www.mlsli.com/homes-for-sale/102-14-Lewis-Ave-Corona-NY-11368-188639244
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,no,NA,28,co-op,NA,NA,yes,gas,"102-30 66 Rd,  Forest Hills NY, 11375",NA,combo,"$1,750 ",Birchwood Toledo,3,30,3,NA,6,$145 ,50,NA,1650,NA,92,$928 ,http://www.mlsli.com/homes-for-sale/102-30-66-Rd-Forest-Hills-NY-11375-191227243
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965,yes,NA,27,co-op,NA,NA,yes,gas,"102-30 66 Rd,  Forest Hills NY, 11375",yes,combo,"$1,141 ",Co-Op,2,30,1,NA,4,NA,NA,NA,NA,NA,92,$439 ,http://www.mlsli.com/homes-for-sale/102-30-66-Rd-Forest-Hills-NY-11375-195434773
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,no,NA,28,co-op,NA,formal,no,gas,"102-30 Queens Blvd,  Forest Hills NY, 11375",NA,eatin,"$1,000 ",2 Bedroom,2,NA,1,NA,6,NA,NA,NA,1300,NA,96,$499 ,http://www.mlsli.com/homes-for-sale/102-30-Queens-Blvd-Forest-Hills-NY-11375-195924469
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,yes,NA,25,co-op,NA,combo,yes,gas,"10-24 166 St,  Beechhurst NY, 11357",NA,combo,$976 ,Le Harve,1,9,1,NA,3,$60 ,NA,NA,850,NA,58,$298 ,http://www.mlsli.com/homes-for-sale/10-24-166-St-Beechhurst-NY-11357-195381023
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,yes,NA,28,co-op,NA,formal,yes,gas,"103-25 68 Ave,  Forest Hills NY, 11375",NA,eatin,"$1,477 ",3 Br / 2 Bath / Ter>,3,NA,2,NA,6,NA,NA,NA,1350,NA,94,$569 ,http://www.mlsli.com/homes-for-sale/103-25-68-Ave-Forest-Hills-NY-11375-195777384
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,no,NA,28,co-op,NA,combo,no,oil,"103-25 68th Ave,  Forest Hills NY, 11375",NA,eatin,"$1,072 ",2 Bedroom - 1 Bathr>,2,NA,1,NA,5,NA,NA,NA,NA,NA,94,$450 ,http://www.mlsli.com/homes-for-sale/103-25-68th-Ave-Forest-Hills-NY-11375-192902911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,yes,NA,28,co-op,NA,formal,yes,oil,"103-25 68th Ave,  Forest Hills NY, 11375",NA,eatin,"$1,477 ",3 Br / 2 Bath / Ter>,3,7,2,NA,6,NA,NA,NA,NA,NA,94,$589 ,http://www.mlsli.com/homes-for-sale/103-25-68th-Ave-Forest-Hills-NY-11375-180310028
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,no,NA,28,co-op,NA,combo,no,oil,"103-26 68th Ave,  Forest Hills NY, 11375",NA,efficiency kitchen,$683 ,1 Br Sponsor,1,1,1,NA,0,NA,50,NA,850,NA,94,$310 ,http://www.mlsli.com/homes-for-sale/103-26-68th-Ave-Forest-Hills-NY-11375-193179998
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,no,NA,24,condo,NA,other,no,gas,"104-31 39th Ave,  Corona NY, 11368",NA,eatin,$214 ,Corona 39 Condomini>,2,NA,1,NA,5,NA,NA,NA,NA,$480 ,97,$429 ,http://www.mlsli.com/homes-for-sale/104-31-39th-Ave-Corona-NY-11368-195721814
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,yes,$199 ,24,condo,NA,combo,yes,gas,"104-48 37 Dr, Corona NY, 11368",yes,efficiency kitchen,NA,Wenzhou Tower,3,NA,2,NA,6,NA,NA,NA,847,$500 ,97,$499 ,http://www.mlsli.com/homes-for-sale/104-48-37-Dr-Corona-NY-11368-189652600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,no,$170 ,24,condo,NA,combo,yes,gas,"104-59 38th Ave,  Corona NY, 11368",NA,combo,NA,Real Luck Condo,1,NA,1,1,4,NA,NA,NA,592,$631 ,96,$460 ,http://www.mlsli.com/homes-for-sale/104-59-38th-Ave-Corona-NY-11368-190447562
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,no,$170 ,24,condo,NA,formal,no,gas,"104-61 38th Ave,  Corona NY, 11368",NA,efficiency,NA,Yang,2,4,2,NA,6,NA,NA,NA,860,$300 ,96,$439 ,http://www.mlsli.com/homes-for-sale/104-61-38th-Ave-Corona-NY-11368-186863977
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,no,$239 ,25,condo,NA,NA,no,gas,"105-05 Otis Ave,  Corona NY, 11368",NA,eatin,NA,Corona Llc,1,NA,1,NA,3,NA,NA,NA,620,"$1,200 ",90,$150 ,http://www.mlsli.com/homes-for-sale/105-05-Otis-Ave-Corona-NY-11368-194097187
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952,yes,NA,28,co-op,NA,combo,no,oil,"105-24 64 Rd,  Forest Hills NY, 11375",NA,eatin,$494 ,Blvd,1,7,1,NA,1,NA,50,NA,500,NA,90,$199 ,http://www.mlsli.com/homes-for-sale/105-24-64-Rd-Forest-Hills-NY-11375-185321283
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,no,NA,28,co-op,NA,combo,no,NA,"105-24 67 Ave., Forest Hills, NY 11375",NA,efficiency kitchen,"$1,524 ",4 Br,4,NA,2,NA,8,NA,NA,NA,NA,NA,90,$669 ,http://www.mlsli.com/homes-for-sale/105-24-67-Ave-Forest-Hills-NY-11375-192576954
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,no,NA,28,co-op,NA,NA,no,oil,"106-15 Queens Blvd,  Forest Hills NY, 11375",yes,eatin,$909 ,One Bedroom,1,6,1,NA,3,$165 ,50,NA,100,NA,98,$310 ,http://www.mlsli.com/homes-for-sale/106-15-Queens-Blvd-Forest-Hills-NY-11375-195509073
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,no,NA,30,co-op,NA,other,no,oil,"108-05 Astoria Blvd,  E. Elmhurst NY, 11369",NA,eatin,$606 ,Arlington House,1,6,1,NA,3,NA,NA,NA,NA,NA,83,$149 ,http://www.mlsli.com/homes-for-sale/108-05-Astoria-Blvd-E-Elmhurst-NY-11369-190254392
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,no,NA,30,co-op,NA,other,no,oil,"108-05 Astoria Blvd, E. Elmhurst NY, 11369",NA,efficiency kitchen,$700 ,Arlington House,1,6,1,NA,3,NA,NA,NA,NA,NA,83,$146 ,http://www.mlsli.com/homes-for-sale/108-05-Astoria-Blvd-E-Elmhurst-NY-11369-189623971
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,no,$100 ,24,condo,NA,formal,no,gas,"108-15 37th Dr.,  Corona NY, 11368",NA,eatin,NA,Unknow,3,4,2,NA,7,NA,NA,NA,NA,$250 ,95,$538 ,http://www.mlsli.com/homes-for-sale/108-15-37th-Dr-Corona-NY-11368-182166801
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,yes,NA,28,co-op,NA,none,yes,oil,"109-14 Ascan Ave,  Forest Hills NY, 11375",NA,eatin,$854 ,N/A,1,6,1,NA,3,NA,NA,NA,850,NA,98,$365 ,http://www.mlsli.com/homes-for-sale/109-14-Ascan-Ave-Forest-Hills-NY-11375-186790046
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,yes,NA,25,co-op,NA,combo,no,oil,"11-01 162nd St,  Beechhurst NY, 11357",NA,efficiency,$962 ,Hi Rise,1,9,1,NA,3,$60 ,NA,NA,NA,NA,63,$240 ,http://www.mlsli.com/homes-for-sale/11-01-162nd-St-Beechhurst-NY-11357-183814512
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965,no,NA,26,co-op,NA,formal,no,oil,"110-11 Queens Blvd,  Forest Hills NY, 11375",yes,eatin,"$1,833 ",Hi Rise,2,33,2,NA,5,$185 ,NA,NA,1300,NA,99,$669 ,http://www.mlsli.com/homes-for-sale/110-11-Queens-Blvd-Forest-Hills-NY-11375-195709528
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965,no,NA,28,co-op,NA,NA,no,oil,"110-11 Queens Blvd,  Forest Hills NY, 11375",yes,eatin,"$1,493 ",2Bedroom -2Bath,2,33,2,NA,5,$185 ,32,NA,NA,NA,99,$659 ,http://www.mlsli.com/homes-for-sale/110-11-Queens-Blvd-Forest-Hills-NY-11375-190343355
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,no,NA,28,co-op,NA,formal,no,oil,"110-11 Queens Blvd,  Forest Hills NY, 11375",yes,eatin,"$1,001 ",Hi Rise,1,33,1,NA,4,$185 ,NA,NA,NA,NA,99,$529 ,http://www.mlsli.com/homes-for-sale/110-11-Queens-Blvd-Forest-Hills-NY-11375-196301067
